DateTime,,Junction,Vehicles,ID
28-01-2017 16:00,,3,15,20170128163
28-01-2017 17:00,,3,15,20170128173
28-01-2017 18:00,,3,14,20170128183
28-01-2017 19:00,,3,23,20170128193
28-01-2017 20:00,,3,54,20170128203
28-01-2017 21:00,,3,44,20170128213
28-01-2017 22:00,,3,26,20170128223
28-01-2017 23:00,,3,22,20170128233
29-01-2017 00:00,,3,18,20170129003
29-01-2017 01:00,,3,11,20170129013
29-01-2017 02:00,,3,6,20170129023
29-01-2017 03:00,,3,8,20170129033
29-01-2017 04:00,,3,11,20170129043
29-01-2017 05:00,,3,6,20170129053
29-01-2017 06:00,,3,5,20170129063
29-01-2017 07:00,,3,8,20170129073
29-01-2017 08:00,,3,6,20170129083
29-01-2017 09:00,,3,10,20170129093
29-01-2017 10:00,,3,11,20170129103
29-01-2017 11:00,,3,9,20170129113
29-01-2017 12:00,,3,11,20170129123
29-01-2017 13:00,,3,11,20170129133
29-01-2017 14:00,,3,12,20170129143
29-01-2017 15:00,,3,10,20170129153
29-01-2017 16:00,,3,12,20170129163
29-01-2017 17:00,,3,10,20170129173
29-01-2017 18:00,,3,15,20170129183
29-01-2017 19:00,,3,13,20170129193
29-01-2017 20:00,,3,15,20170129203
29-01-2017 21:00,,3,10,20170129213
29-01-2017 22:00,,3,9,20170129223
29-01-2017 23:00,,3,14,20170129233
30-01-2017 00:00,,3,11,20170130003
30-01-2017 01:00,,3,15,20170130013
30-01-2017 02:00,,3,15,20170130023
30-01-2017 03:00,,3,16,20170130033
30-01-2017 04:00,,3,11,20170130043
30-01-2017 05:00,,3,13,20170130053
30-01-2017 06:00,,3,9,20170130063
30-01-2017 07:00,,3,15,20170130073
30-01-2017 08:00,,3,12,20170130083
30-01-2017 09:00,,3,18,20170130093
30-01-2017 10:00,,3,24,20170130103
30-01-2017 11:00,,3,24,20170130113
30-01-2017 12:00,,3,29,20170130123
30-01-2017 13:00,,3,19,20170130133
30-01-2017 14:00,,3,20,20170130143
30-01-2017 15:00,,3,29,20170130153
30-01-2017 16:00,,3,19,20170130163
30-01-2017 17:00,,3,22,20170130173
30-01-2017 18:00,,3,21,20170130183
30-01-2017 19:00,,3,18,20170130193
30-01-2017 20:00,,3,22,20170130203
30-01-2017 21:00,,3,21,20170130213
30-01-2017 22:00,,3,20,20170130223
30-01-2017 23:00,,3,16,20170130233
31-01-2017 00:00,,3,15,20170131003
31-01-2017 01:00,,3,15,20170131013
31-01-2017 02:00,,3,9,20170131023
31-01-2017 03:00,,3,11,20170131033
31-01-2017 04:00,,3,9,20170131043
31-01-2017 05:00,,3,6,20170131053
31-01-2017 06:00,,3,11,20170131063
31-01-2017 07:00,,3,8,20170131073
31-01-2017 08:00,,3,9,20170131083
31-01-2017 09:00,,3,10,20170131093
31-01-2017 10:00,,3,17,20170131103
31-01-2017 11:00,,3,15,20170131113
31-01-2017 12:00,,3,17,20170131123
31-01-2017 13:00,,3,20,20170131133
31-01-2017 14:00,,3,21,20170131143
31-01-2017 15:00,,3,23,20170131153
31-01-2017 16:00,,3,17,20170131163
31-01-2017 17:00,,3,18,20170131173
31-01-2017 18:00,,3,15,20170131183
31-01-2017 19:00,,3,14,20170131193
31-01-2017 20:00,,3,17,20170131203
31-01-2017 21:00,,3,16,20170131213
31-01-2017 22:00,,3,16,20170131223
31-01-2017 23:00,,3,13,20170131233
01-02-2017 00:00,,3,16,20170201003
01-02-2017 01:00,,3,9,20170201013
01-02-2017 02:00,,3,9,20170201023
01-02-2017 03:00,,3,11,20170201033
01-02-2017 04:00,,3,5,20170201043
01-02-2017 05:00,,3,8,20170201053
01-02-2017 06:00,,3,7,20170201063
01-02-2017 07:00,,3,9,20170201073
01-02-2017 08:00,,3,11,20170201083
01-02-2017 09:00,,3,9,20170201093
01-02-2017 10:00,,3,16,20170201103
01-02-2017 11:00,,3,15,20170201113
01-02-2017 12:00,,3,17,20170201123
01-02-2017 13:00,,3,16,20170201133
01-02-2017 14:00,,3,15,20170201143
01-02-2017 15:00,,3,15,20170201153
01-02-2017 16:00,,3,18,20170201163
01-02-2017 17:00,,3,21,20170201173
01-02-2017 18:00,,3,14,20170201183
01-02-2017 19:00,,3,15,20170201193
01-02-2017 20:00,,3,11,20170201203
01-02-2017 21:00,,3,26,20170201213
01-02-2017 22:00,,3,26,20170201223
01-02-2017 23:00,,3,20,20170201233
02-02-2017 00:00,,3,16,20170202003
02-02-2017 01:00,,3,14,20170202013
02-02-2017 02:00,,3,8,20170202023
02-02-2017 03:00,,3,7,20170202033
02-02-2017 04:00,,3,10,20170202043
02-02-2017 05:00,,3,6,20170202053
02-02-2017 06:00,,3,8,20170202063
02-02-2017 07:00,,3,7,20170202073
02-02-2017 08:00,,3,10,20170202083
02-02-2017 09:00,,3,18,20170202093
02-02-2017 10:00,,3,19,20170202103
02-02-2017 11:00,,3,18,20170202113
02-02-2017 12:00,,3,21,20170202123
02-02-2017 13:00,,3,22,20170202133
02-02-2017 14:00,,3,22,20170202143
02-02-2017 15:00,,3,21,20170202153
02-02-2017 16:00,,3,23,20170202163
02-02-2017 17:00,,3,20,20170202173
02-02-2017 18:00,,3,19,20170202183
02-02-2017 19:00,,3,14,20170202193
02-02-2017 20:00,,3,17,20170202203
02-02-2017 21:00,,3,20,20170202213
02-02-2017 22:00,,3,17,20170202223
02-02-2017 23:00,,3,13,20170202233
03-02-2017 00:00,,3,12,20170203003
03-02-2017 01:00,,3,10,20170203013
03-02-2017 02:00,,3,11,20170203023
03-02-2017 03:00,,3,7,20170203033
03-02-2017 04:00,,3,5,20170203043
03-02-2017 05:00,,3,7,20170203053
03-02-2017 06:00,,3,5,20170203063
03-02-2017 07:00,,3,5,20170203073
03-02-2017 08:00,,3,10,20170203083
03-02-2017 09:00,,3,9,20170203093
03-02-2017 10:00,,3,19,20170203103
03-02-2017 11:00,,3,20,20170203113
03-02-2017 12:00,,3,18,20170203123
03-02-2017 13:00,,3,16,20170203133
03-02-2017 14:00,,3,21,20170203143
03-02-2017 15:00,,3,17,20170203153
03-02-2017 16:00,,3,17,20170203163
03-02-2017 17:00,,3,18,20170203173
03-02-2017 18:00,,3,15,20170203183
03-02-2017 19:00,,3,16,20170203193
03-02-2017 20:00,,3,16,20170203203
03-02-2017 21:00,,3,12,20170203213
03-02-2017 22:00,,3,18,20170203223
03-02-2017 23:00,,3,16,20170203233
04-02-2017 00:00,,3,12,20170204003
04-02-2017 01:00,,3,10,20170204013
04-02-2017 02:00,,3,7,20170204023
04-02-2017 03:00,,3,5,20170204033
04-02-2017 04:00,,3,4,20170204043
04-02-2017 05:00,,3,9,20170204053
04-02-2017 06:00,,3,6,20170204063
04-02-2017 07:00,,3,9,20170204073
04-02-2017 08:00,,3,12,20170204083
04-02-2017 09:00,,3,8,20170204093
04-02-2017 10:00,,3,13,20170204103
04-02-2017 11:00,,3,16,20170204113
04-02-2017 12:00,,3,11,20170204123
04-02-2017 13:00,,3,18,20170204133
04-02-2017 14:00,,3,13,20170204143
04-02-2017 15:00,,3,14,20170204153
04-02-2017 16:00,,3,13,20170204163
04-02-2017 17:00,,3,13,20170204173
04-02-2017 18:00,,3,17,20170204183
04-02-2017 19:00,,3,36,20170204193
04-02-2017 20:00,,3,80,20170204203
04-02-2017 21:00,,3,60,20170204213
04-02-2017 22:00,,3,30,20170204223
04-02-2017 23:00,,3,23,20170204233
05-02-2017 00:00,,3,17,20170205003
05-02-2017 01:00,,3,10,20170205013
05-02-2017 02:00,,3,7,20170205023
05-02-2017 03:00,,3,10,20170205033
05-02-2017 04:00,,3,6,20170205043
05-02-2017 05:00,,3,5,20170205053
05-02-2017 06:00,,3,10,20170205063
05-02-2017 07:00,,3,12,20170205073
05-02-2017 08:00,,3,10,20170205083
05-02-2017 09:00,,3,12,20170205093
05-02-2017 10:00,,3,12,20170205103
05-02-2017 11:00,,3,15,20170205113
05-02-2017 12:00,,3,16,20170205123
05-02-2017 13:00,,3,10,20170205133
05-02-2017 14:00,,3,13,20170205143
05-02-2017 15:00,,3,10,20170205153
05-02-2017 16:00,,3,14,20170205163
05-02-2017 17:00,,3,12,20170205173
05-02-2017 18:00,,3,18,20170205183
05-02-2017 19:00,,3,30,20170205193
05-02-2017 20:00,,3,62,20170205203
05-02-2017 21:00,,3,52,20170205213
05-02-2017 22:00,,3,25,20170205223
05-02-2017 23:00,,3,21,20170205233
06-02-2017 00:00,,3,11,20170206003
06-02-2017 01:00,,3,11,20170206013
06-02-2017 02:00,,3,8,20170206023
06-02-2017 03:00,,3,9,20170206033
06-02-2017 04:00,,3,6,20170206043
06-02-2017 05:00,,3,6,20170206053
06-02-2017 06:00,,3,5,20170206063
06-02-2017 07:00,,3,7,20170206073
06-02-2017 08:00,,3,10,20170206083
06-02-2017 09:00,,3,13,20170206093
06-02-2017 10:00,,3,22,20170206103
06-02-2017 11:00,,3,24,20170206113
06-02-2017 12:00,,3,26,20170206123
06-02-2017 13:00,,3,20,20170206133
06-02-2017 14:00,,3,25,20170206143
06-02-2017 15:00,,3,21,20170206153
06-02-2017 16:00,,3,24,20170206163
06-02-2017 17:00,,3,22,20170206173
06-02-2017 18:00,,3,23,20170206183
06-02-2017 19:00,,3,18,20170206193
06-02-2017 20:00,,3,18,20170206203
06-02-2017 21:00,,3,19,20170206213
06-02-2017 22:00,,3,17,20170206223
06-02-2017 23:00,,3,13,20170206233
07-02-2017 00:00,,3,11,20170207003
07-02-2017 01:00,,3,12,20170207013
07-02-2017 02:00,,3,8,20170207023
07-02-2017 03:00,,3,10,20170207033
07-02-2017 04:00,,3,6,20170207043
07-02-2017 05:00,,3,6,20170207053
07-02-2017 06:00,,3,9,20170207063
07-02-2017 07:00,,3,10,20170207073
07-02-2017 08:00,,3,9,20170207083
07-02-2017 09:00,,3,9,20170207093
07-02-2017 10:00,,3,14,20170207103
07-02-2017 11:00,,3,18,20170207113
07-02-2017 12:00,,3,22,20170207123
07-02-2017 13:00,,3,18,20170207133
07-02-2017 14:00,,3,19,20170207143
07-02-2017 15:00,,3,19,20170207153
07-02-2017 16:00,,3,19,20170207163
07-02-2017 17:00,,3,15,20170207173
07-02-2017 18:00,,3,18,20170207183
07-02-2017 19:00,,3,19,20170207193
07-02-2017 20:00,,3,16,20170207203
07-02-2017 21:00,,3,18,20170207213
07-02-2017 22:00,,3,18,20170207223
07-02-2017 23:00,,3,15,20170207233
08-02-2017 00:00,,3,14,20170208003
08-02-2017 01:00,,3,7,20170208013
08-02-2017 02:00,,3,6,20170208023
08-02-2017 03:00,,3,7,20170208033
08-02-2017 04:00,,3,9,20170208043
08-02-2017 05:00,,3,6,20170208053
08-02-2017 06:00,,3,6,20170208063
08-02-2017 07:00,,3,7,20170208073
08-02-2017 08:00,,3,8,20170208083
08-02-2017 09:00,,3,11,20170208093
08-02-2017 10:00,,3,16,20170208103
08-02-2017 11:00,,3,22,20170208113
08-02-2017 12:00,,3,15,20170208123
08-02-2017 13:00,,3,13,20170208133
08-02-2017 14:00,,3,21,20170208143
08-02-2017 15:00,,3,15,20170208153
08-02-2017 16:00,,3,16,20170208163
08-02-2017 17:00,,3,17,20170208173
08-02-2017 18:00,,3,13,20170208183
08-02-2017 19:00,,3,20,20170208193
08-02-2017 20:00,,3,18,20170208203
08-02-2017 21:00,,3,11,20170208213
08-02-2017 22:00,,3,16,20170208223
08-02-2017 23:00,,3,15,20170208233
09-02-2017 00:00,,3,11,20170209003
09-02-2017 01:00,,3,11,20170209013
09-02-2017 02:00,,3,11,20170209023
09-02-2017 03:00,,3,10,20170209033
09-02-2017 04:00,,3,4,20170209043
09-02-2017 05:00,,3,5,20170209053
09-02-2017 06:00,,3,5,20170209063
09-02-2017 07:00,,3,8,20170209073
09-02-2017 08:00,,3,9,20170209083
09-02-2017 09:00,,3,10,20170209093
09-02-2017 10:00,,3,13,20170209103
09-02-2017 11:00,,3,17,20170209113
09-02-2017 12:00,,3,16,20170209123
09-02-2017 13:00,,3,18,20170209133
09-02-2017 14:00,,3,16,20170209143
09-02-2017 15:00,,3,19,20170209153
09-02-2017 16:00,,3,21,20170209163
09-02-2017 17:00,,3,17,20170209173
09-02-2017 18:00,,3,19,20170209183
09-02-2017 19:00,,3,53,20170209193
09-02-2017 20:00,,3,59,20170209203
09-02-2017 21:00,,3,36,20170209213
09-02-2017 22:00,,3,32,20170209223
09-02-2017 23:00,,3,29,20170209233
10-02-2017 00:00,,3,22,20170210003
10-02-2017 01:00,,3,17,20170210013
10-02-2017 02:00,,3,6,20170210023
10-02-2017 03:00,,3,14,20170210033
10-02-2017 04:00,,3,11,20170210043
10-02-2017 05:00,,3,9,20170210053
10-02-2017 06:00,,3,9,20170210063
10-02-2017 07:00,,3,9,20170210073
10-02-2017 08:00,,3,14,20170210083
10-02-2017 09:00,,3,16,20170210093
10-02-2017 10:00,,3,22,20170210103
10-02-2017 11:00,,3,30,20170210113
10-02-2017 12:00,,3,25,20170210123
10-02-2017 13:00,,3,19,20170210133
10-02-2017 14:00,,3,26,20170210143
10-02-2017 15:00,,3,25,20170210153
10-02-2017 16:00,,3,25,20170210163
10-02-2017 17:00,,3,27,20170210173
10-02-2017 18:00,,3,52,20170210183
10-02-2017 19:00,,3,88,20170210193
10-02-2017 20:00,,3,62,20170210203
10-02-2017 21:00,,3,52,20170210213
10-02-2017 22:00,,3,41,20170210223
10-02-2017 23:00,,3,34,20170210233
11-02-2017 00:00,,3,24,20170211003
11-02-2017 01:00,,3,13,20170211013
11-02-2017 02:00,,3,10,20170211023
11-02-2017 03:00,,3,5,20170211033
11-02-2017 04:00,,3,8,20170211043
11-02-2017 05:00,,3,7,20170211053
11-02-2017 06:00,,3,9,20170211063
11-02-2017 07:00,,3,10,20170211073
11-02-2017 08:00,,3,8,20170211083
11-02-2017 09:00,,3,13,20170211093
11-02-2017 10:00,,3,19,20170211103
11-02-2017 11:00,,3,16,20170211113
11-02-2017 12:00,,3,21,20170211123
11-02-2017 13:00,,3,13,20170211133
11-02-2017 14:00,,3,12,20170211143
11-02-2017 15:00,,3,12,20170211153
11-02-2017 16:00,,3,15,20170211163
11-02-2017 17:00,,3,12,20170211173
11-02-2017 18:00,,3,17,20170211183
11-02-2017 19:00,,3,25,20170211193
11-02-2017 20:00,,3,64,20170211203
11-02-2017 21:00,,3,46,20170211213
11-02-2017 22:00,,3,24,20170211223
11-02-2017 23:00,,3,20,20170211233
12-02-2017 00:00,,3,14,20170212003
12-02-2017 01:00,,3,9,20170212013
12-02-2017 02:00,,3,8,20170212023
12-02-2017 03:00,,3,11,20170212033
12-02-2017 04:00,,3,8,20170212043
12-02-2017 05:00,,3,4,20170212053
12-02-2017 06:00,,3,5,20170212063
12-02-2017 07:00,,3,6,20170212073
12-02-2017 08:00,,3,7,20170212083
12-02-2017 09:00,,3,10,20170212093
12-02-2017 10:00,,3,11,20170212103
12-02-2017 11:00,,3,15,20170212113
12-02-2017 12:00,,3,13,20170212123
12-02-2017 13:00,,3,10,20170212133
12-02-2017 14:00,,3,13,20170212143
12-02-2017 15:00,,3,15,20170212153
12-02-2017 16:00,,3,14,20170212163
12-02-2017 17:00,,3,14,20170212173
12-02-2017 18:00,,3,15,20170212183
12-02-2017 19:00,,3,14,20170212193
12-02-2017 20:00,,3,11,20170212203
12-02-2017 21:00,,3,15,20170212213
12-02-2017 22:00,,3,13,20170212223
12-02-2017 23:00,,3,13,20170212233
13-02-2017 00:00,,3,12,20170213003
13-02-2017 01:00,,3,6,20170213013
13-02-2017 02:00,,3,7,20170213023
13-02-2017 03:00,,3,6,20170213033
13-02-2017 04:00,,3,6,20170213043
13-02-2017 05:00,,3,5,20170213053
13-02-2017 06:00,,3,6,20170213063
13-02-2017 07:00,,3,8,20170213073
13-02-2017 08:00,,3,10,20170213083
13-02-2017 09:00,,3,11,20170213093
13-02-2017 10:00,,3,20,20170213103
13-02-2017 11:00,,3,27,20170213113
13-02-2017 12:00,,3,22,20170213123
13-02-2017 13:00,,3,28,20170213133
13-02-2017 14:00,,3,25,20170213143
13-02-2017 15:00,,3,20,20170213153
13-02-2017 16:00,,3,26,20170213163
13-02-2017 17:00,,3,18,20170213173
13-02-2017 18:00,,3,21,20170213183
13-02-2017 19:00,,3,17,20170213193
13-02-2017 20:00,,3,17,20170213203
13-02-2017 21:00,,3,20,20170213213
13-02-2017 22:00,,3,16,20170213223
13-02-2017 23:00,,3,20,20170213233
14-02-2017 00:00,,3,16,20170214003
14-02-2017 01:00,,3,13,20170214013
14-02-2017 02:00,,3,7,20170214023
14-02-2017 03:00,,3,9,20170214033
14-02-2017 04:00,,3,4,20170214043
14-02-2017 05:00,,3,9,20170214053
14-02-2017 06:00,,3,4,20170214063
14-02-2017 07:00,,3,9,20170214073
14-02-2017 08:00,,3,10,20170214083
14-02-2017 09:00,,3,13,20170214093
14-02-2017 10:00,,3,12,20170214103
14-02-2017 11:00,,3,17,20170214113
14-02-2017 12:00,,3,18,20170214123
14-02-2017 13:00,,3,20,20170214133
14-02-2017 14:00,,3,21,20170214143
14-02-2017 15:00,,3,19,20170214153
14-02-2017 16:00,,3,20,20170214163
14-02-2017 17:00,,3,17,20170214173
14-02-2017 18:00,,3,13,20170214183
14-02-2017 19:00,,3,16,20170214193
14-02-2017 20:00,,3,18,20170214203
14-02-2017 21:00,,3,9,20170214213
14-02-2017 22:00,,3,13,20170214223
14-02-2017 23:00,,3,15,20170214233
15-02-2017 00:00,,3,13,20170215003
15-02-2017 01:00,,3,9,20170215013
15-02-2017 02:00,,3,10,20170215023
15-02-2017 03:00,,3,9,20170215033
15-02-2017 04:00,,3,8,20170215043
15-02-2017 05:00,,3,4,20170215053
15-02-2017 06:00,,3,7,20170215063
15-02-2017 07:00,,3,7,20170215073
15-02-2017 08:00,,3,8,20170215083
15-02-2017 09:00,,3,12,20170215093
15-02-2017 10:00,,3,14,20170215103
15-02-2017 11:00,,3,17,20170215113
15-02-2017 12:00,,3,17,20170215123
15-02-2017 13:00,,3,18,20170215133
15-02-2017 14:00,,3,19,20170215143
15-02-2017 15:00,,3,20,20170215153
15-02-2017 16:00,,3,20,20170215163
15-02-2017 17:00,,3,24,20170215173
15-02-2017 18:00,,3,18,20170215183
15-02-2017 19:00,,3,16,20170215193
15-02-2017 20:00,,3,15,20170215203
15-02-2017 21:00,,3,17,20170215213
15-02-2017 22:00,,3,15,20170215223
15-02-2017 23:00,,3,14,20170215233
16-02-2017 00:00,,3,13,20170216003
16-02-2017 01:00,,3,12,20170216013
16-02-2017 02:00,,3,8,20170216023
16-02-2017 03:00,,3,5,20170216033
16-02-2017 04:00,,3,11,20170216043
16-02-2017 05:00,,3,7,20170216053
16-02-2017 06:00,,3,6,20170216063
16-02-2017 07:00,,3,8,20170216073
16-02-2017 08:00,,3,11,20170216083
16-02-2017 09:00,,3,9,20170216093
16-02-2017 10:00,,3,13,20170216103
16-02-2017 11:00,,3,17,20170216113
16-02-2017 12:00,,3,21,20170216123
16-02-2017 13:00,,3,14,20170216133
16-02-2017 14:00,,3,19,20170216143
16-02-2017 15:00,,3,16,20170216153
16-02-2017 16:00,,3,17,20170216163
16-02-2017 17:00,,3,13,20170216173
16-02-2017 18:00,,3,16,20170216183
16-02-2017 19:00,,3,15,20170216193
16-02-2017 20:00,,3,13,20170216203
16-02-2017 21:00,,3,12,20170216213
16-02-2017 22:00,,3,14,20170216223
16-02-2017 23:00,,3,16,20170216233
17-02-2017 00:00,,3,13,20170217003
17-02-2017 01:00,,3,11,20170217013
17-02-2017 02:00,,3,6,20170217023
17-02-2017 03:00,,3,7,20170217033
17-02-2017 04:00,,3,7,20170217043
17-02-2017 05:00,,3,7,20170217053
17-02-2017 06:00,,3,4,20170217063
17-02-2017 07:00,,3,7,20170217073
17-02-2017 08:00,,3,6,20170217083
17-02-2017 09:00,,3,10,20170217093
17-02-2017 10:00,,3,12,20170217103
17-02-2017 11:00,,3,17,20170217113
17-02-2017 12:00,,3,15,20170217123
17-02-2017 13:00,,3,13,20170217133
17-02-2017 14:00,,3,16,20170217143
17-02-2017 15:00,,3,14,20170217153
17-02-2017 16:00,,3,14,20170217163
17-02-2017 17:00,,3,12,20170217173
17-02-2017 18:00,,3,14,20170217183
17-02-2017 19:00,,3,15,20170217193
17-02-2017 20:00,,3,15,20170217203
17-02-2017 21:00,,3,18,20170217213
17-02-2017 22:00,,3,12,20170217223
17-02-2017 23:00,,3,9,20170217233
18-02-2017 00:00,,3,10,20170218003
18-02-2017 01:00,,3,10,20170218013
18-02-2017 02:00,,3,8,20170218023
18-02-2017 03:00,,3,8,20170218033
18-02-2017 04:00,,3,7,20170218043
18-02-2017 05:00,,3,6,20170218053
18-02-2017 06:00,,3,5,20170218063
18-02-2017 07:00,,3,6,20170218073
18-02-2017 08:00,,3,6,20170218083
18-02-2017 09:00,,3,9,20170218093
18-02-2017 10:00,,3,14,20170218103
18-02-2017 11:00,,3,13,20170218113
18-02-2017 12:00,,3,15,20170218123
18-02-2017 13:00,,3,8,20170218133
18-02-2017 14:00,,3,12,20170218143
18-02-2017 15:00,,3,12,20170218153
18-02-2017 16:00,,3,14,20170218163
18-02-2017 17:00,,3,11,20170218173
18-02-2017 18:00,,3,16,20170218183
18-02-2017 19:00,,3,12,20170218193
18-02-2017 20:00,,3,30,20170218203
18-02-2017 21:00,,3,20,20170218213
18-02-2017 22:00,,3,18,20170218223
18-02-2017 23:00,,3,37,20170218233
19-02-2017 00:00,,3,25,20170219003
19-02-2017 01:00,,3,17,20170219013
19-02-2017 02:00,,3,16,20170219023
19-02-2017 03:00,,3,12,20170219033
19-02-2017 04:00,,3,7,20170219043
19-02-2017 05:00,,3,9,20170219053
19-02-2017 06:00,,3,7,20170219063
19-02-2017 07:00,,3,6,20170219073
19-02-2017 08:00,,3,11,20170219083
19-02-2017 09:00,,3,32,20170219093
19-02-2017 10:00,,3,44,20170219103
19-02-2017 11:00,,3,35,20170219113
19-02-2017 12:00,,3,27,20170219123
19-02-2017 13:00,,3,25,20170219133
19-02-2017 14:00,,3,23,20170219143
19-02-2017 15:00,,3,22,20170219153
19-02-2017 16:00,,3,21,20170219163
19-02-2017 17:00,,3,22,20170219173
19-02-2017 18:00,,3,21,20170219183
19-02-2017 19:00,,3,24,20170219193
19-02-2017 20:00,,3,18,20170219203
19-02-2017 21:00,,3,18,20170219213
19-02-2017 22:00,,3,19,20170219223
19-02-2017 23:00,,3,20,20170219233
20-02-2017 00:00,,3,16,20170220003
20-02-2017 01:00,,3,11,20170220013
20-02-2017 02:00,,3,9,20170220023
20-02-2017 03:00,,3,9,20170220033
20-02-2017 04:00,,3,7,20170220043
20-02-2017 05:00,,3,8,20170220053
20-02-2017 06:00,,3,9,20170220063
20-02-2017 07:00,,3,13,20170220073
20-02-2017 08:00,,3,13,20170220083
20-02-2017 09:00,,3,18,20170220093
20-02-2017 10:00,,3,14,20170220103
20-02-2017 11:00,,3,27,20170220113
20-02-2017 12:00,,3,33,20170220123
20-02-2017 13:00,,3,28,20170220133
20-02-2017 14:00,,3,28,20170220143
20-02-2017 15:00,,3,31,20170220153
20-02-2017 16:00,,3,26,20170220163
20-02-2017 17:00,,3,26,20170220173
20-02-2017 18:00,,3,30,20170220183
20-02-2017 19:00,,3,26,20170220193
20-02-2017 20:00,,3,23,20170220203
20-02-2017 21:00,,3,22,20170220213
20-02-2017 22:00,,3,23,20170220223
20-02-2017 23:00,,3,19,20170220233
21-02-2017 00:00,,3,14,20170221003
21-02-2017 01:00,,3,10,20170221013
21-02-2017 02:00,,3,8,20170221023
21-02-2017 03:00,,3,12,20170221033
21-02-2017 04:00,,3,8,20170221043
21-02-2017 05:00,,3,8,20170221053
21-02-2017 06:00,,3,10,20170221063
21-02-2017 07:00,,3,10,20170221073
21-02-2017 08:00,,3,9,20170221083
21-02-2017 09:00,,3,11,20170221093
21-02-2017 10:00,,3,19,20170221103
21-02-2017 11:00,,3,26,20170221113
21-02-2017 12:00,,3,24,20170221123
21-02-2017 13:00,,3,20,20170221133
21-02-2017 14:00,,3,24,20170221143
21-02-2017 15:00,,3,26,20170221153
21-02-2017 16:00,,3,20,20170221163
21-02-2017 17:00,,3,22,20170221173
21-02-2017 18:00,,3,19,20170221183
21-02-2017 19:00,,3,19,20170221193
21-02-2017 20:00,,3,22,20170221203
21-02-2017 21:00,,3,22,20170221213
21-02-2017 22:00,,3,24,20170221223
21-02-2017 23:00,,3,19,20170221233
22-02-2017 00:00,,3,18,20170222003
22-02-2017 01:00,,3,15,20170222013
22-02-2017 02:00,,3,9,20170222023
22-02-2017 03:00,,3,9,20170222033
22-02-2017 04:00,,3,5,20170222043
22-02-2017 05:00,,3,8,20170222053
22-02-2017 06:00,,3,8,20170222063
22-02-2017 07:00,,3,9,20170222073
22-02-2017 08:00,,3,11,20170222083
22-02-2017 09:00,,3,15,20170222093
22-02-2017 10:00,,3,22,20170222103
22-02-2017 11:00,,3,29,20170222113
22-02-2017 12:00,,3,21,20170222123
22-02-2017 13:00,,3,22,20170222133
22-02-2017 14:00,,3,25,20170222143
22-02-2017 15:00,,3,27,20170222153
22-02-2017 16:00,,3,28,20170222163
22-02-2017 17:00,,3,26,20170222173
22-02-2017 18:00,,3,20,20170222183
22-02-2017 19:00,,3,20,20170222193
22-02-2017 20:00,,3,25,20170222203
22-02-2017 21:00,,3,22,20170222213
22-02-2017 22:00,,3,20,20170222223
22-02-2017 23:00,,3,18,20170222233
23-02-2017 00:00,,3,16,20170223003
23-02-2017 01:00,,3,12,20170223013
23-02-2017 02:00,,3,9,20170223023
23-02-2017 03:00,,3,11,20170223033
23-02-2017 04:00,,3,7,20170223043
23-02-2017 05:00,,3,9,20170223053
23-02-2017 06:00,,3,12,20170223063
23-02-2017 07:00,,3,15,20170223073
23-02-2017 08:00,,3,16,20170223083
23-02-2017 09:00,,3,18,20170223093
23-02-2017 10:00,,3,28,20170223103
23-02-2017 11:00,,3,36,20170223113
23-02-2017 12:00,,3,33,20170223123
23-02-2017 13:00,,3,57,20170223133
23-02-2017 14:00,,3,47,20170223143
23-02-2017 15:00,,3,39,20170223153
23-02-2017 16:00,,3,37,20170223163
23-02-2017 17:00,,3,35,20170223173
23-02-2017 18:00,,3,90,20170223183
23-02-2017 19:00,,3,180,20170223193
23-02-2017 20:00,,3,173,20170223203
23-02-2017 21:00,,3,110,20170223213
23-02-2017 22:00,,3,103,20170223223
23-02-2017 23:00,,3,77,20170223233
24-02-2017 00:00,,3,56,20170224003
24-02-2017 01:00,,3,32,20170224013
24-02-2017 02:00,,3,24,20170224023
24-02-2017 03:00,,3,16,20170224033
24-02-2017 04:00,,3,16,20170224043
24-02-2017 05:00,,3,10,20170224053
24-02-2017 06:00,,3,17,20170224063
24-02-2017 07:00,,3,25,20170224073
24-02-2017 08:00,,3,24,20170224083
24-02-2017 09:00,,3,43,20170224093
24-02-2017 10:00,,3,54,20170224103
24-02-2017 11:00,,3,52,20170224113
24-02-2017 12:00,,3,48,20170224123
24-02-2017 13:00,,3,36,20170224133
24-02-2017 14:00,,3,40,20170224143
24-02-2017 15:00,,3,45,20170224153
24-02-2017 16:00,,3,45,20170224163
24-02-2017 17:00,,3,34,20170224173
24-02-2017 18:00,,3,41,20170224183
24-02-2017 19:00,,3,37,20170224193
24-02-2017 20:00,,3,40,20170224203
24-02-2017 21:00,,3,44,20170224213
24-02-2017 22:00,,3,48,20170224223
24-02-2017 23:00,,3,39,20170224233
25-02-2017 00:00,,3,73,20170225003
25-02-2017 01:00,,3,31,20170225013
25-02-2017 02:00,,3,25,20170225023
25-02-2017 03:00,,3,15,20170225033
25-02-2017 04:00,,3,11,20170225043
25-02-2017 05:00,,3,14,20170225053
25-02-2017 06:00,,3,14,20170225063
25-02-2017 07:00,,3,20,20170225073
25-02-2017 08:00,,3,25,20170225083
